	mac_name	address	address2	score	link	num_review	reviews	scores	dates
20	스타벅스 부천중동DT점	경기 부천시 부흥로 193	(지번) 중동 628-14	3.4	https://place.map.kakao.com/27453872#review	9	['차가 많아서  그냥 지나가게된다', '차를 가지고 간다면 상당히 별로예요 .. 처음 가보았는데 주차공간이 너무 협소하고 그래서 차량주문을 했는데 시럽이 컵에 묻어있는 상태 그대로 주셨더라구요 .. 끈적거려서 매우 불쾌했네요 .. ', '최고예요', '평소에도 사람이 많지만 시험기간엔 미어터져요 ㅠ.ㅠ 전에 일요일 12시에 갔는데 3층에만 자리가 있던.. 3층에 테라스도 있어요. 커피는 무난무난', '정획도', '조용하고 쾌적하다 특히 옥상이 굳~~~', '보통이에요']	['3', '1', '5', '4', '5', '4', '3']	['2020.06.14.', '2019.11.12.', '2019.05.04.', '2018.06.19.', '2017.09.28.', '2017.09.26.', '']
21	스타벅스 평촌역DT점	경기 안양시 동안구 시민대로 373	(지번) 관양동 902	4.0	https://place.map.kakao.com/2051389845#review	5	['최고예요', '최고예요', '차가 워낙 많아서 주차가 힘드네요. 주차장이 컸으면 좋겠어요. ', '사람이 많고 일처리가 느려요...', '주차 많이 되고, 넓고 좋네요. 도로에서 바로 들어가네요.']	['5', '5', '3', '2', '5']	['2020.05.29.', '2020.05.16.', '2020.04.25.', '2020.03.06.', '2020.01.19.']
22	스타벅스 인천갈산DT점	인천 부평구 장제로 371	(지번) 갈산동 32-2	2.8	https://place.map.kakao.com/26805893#review	5	['있는게 없어 뭐가 ㅡㅡ 박스도 없다  종이봉투도 없다 뭐가 있는거야 도대체 개짜증나네 ㅋ', '최고예요', '보통이에요']	['1', '5', '3']	['2019.12.27.', '2018.04.30.', '2017.05.14.']
23	스타벅스 백석역DT점	경기 고양시 일산동구 중앙로 1054	(지번) 백석동 1296-3	4.8	https://place.map.kakao.com/21906910#review	4	['직원분들 정말 친절하십니다. 몸이 불편한 분들도 도와주시고, 매장도 넓고 청결한 것 같아요.']	['5']	['2020.05.20.']
24	스타벅스 원당DT점	경기 고양시 덕양구 호국로 811	(지번) 주교동 620-1	4.2	https://place.map.kakao.com/26410048#review	12	['직원들 전부 친절함 아침마다 기분 좋음  특히 오늘 아침 남자분   말없이 뜨거운물로 개인컵 한번 데워주기 흐를 수 있으니 뚜껑을 받아 닫아주기 뜨거우니 조심하라는 끝 인사까지  쏘 스윗 설탕수준 남자인데 반할뻔 맛잇는 모닝뜨아였음 :)', '최고예요', '친절한 아르바이트생! ^^ 그런데 1번은 향이 빠진 아메리카노가 나온 적이 있어요. ^^ 그러나 자주 이용하는 DT점입니다. ^^', '아침에 모닝커피는 DT에서']	['5', '5', '4', '4']	['2020.06.05.', '2020.05.18.', '2017.09.27.', '']
25	스타벅스 의왕청계DT점	경기 의왕시 안양판교로 246	(지번) 청계동 829-4	5.0	https://place.map.kakao.com/1392413715#review	1	['백운호수 근처의 스타벅스 DT 예쁘고 멋진 매장']	['5']	['2020.01.22.']
26	스타벅스 송파나루역DT점	서울 송파구 오금로 142	(지번) 송파동 59-9	4.1	https://place.map.kakao.com/1130138697#review	13	['넓고 깔끔해서 좋아요', '스타벅스 중에서도 최악이에요. 기계소리 시끄러워서 주문안내하는 목소리도 너무 크고 사람들 목소리도 커집니다.  자리와 자리 사이가 가까워서 새 건물임에도 불구하고 너무 답답합니다. 다른 스타벅스는 콘센트도 자리마다 한개씩 있는데  여기는 두자리 사이에 하나 있어서 옆사람하고 눈치싸움 해야되네요. 스타벅스는 콘센트 장사 아닌가요..  게다가 직원이 불친절해요...', '시설은  오픈한 지 얼마 안 돼서 좋은데, 이상하게도 무선통신이 불편합니다. 연결이 자꾸 큲겨요.', '이곳은 다른 스타벅 하고는 차원이 다름 남녀직원들이  항상친절함 ', '직원분들께서 너무 친절하시고 내부도 넓어서 좋네요ㅎㅎ', '굿', '좋아요', '친절하셔서 좋습니다 DT이용 버벅댈때 친절히 응해주셔서 감사했습니다', '친절하고 깔끔합니당 음료도 맛있어욤', '좋아요', '최고예요', '새건물이라 깔끔합니다']	['5', '1', '2', '5', '5', '5', '5', '5', '5', '4', '5', '5']	['2020.05.17.', '2020.03.21.', '2020.03.06.', '2020.02.26.', '2020.02.13.', '2019.12.04.', '2019.09.18.', '2019.06.11.', '2019.04.06.', '2019.04.06.', '2019.03.24.', '2019.03.22.']
27	스타벅스 일산풍동DT점	경기 고양시 일산동구 백마로 475	(지번) 풍동 879	3.7	https://place.map.kakao.com/1189347946#review	3	['최고예요', '커피가 맛이 없습니다. 기계나 원두점검이 필요합니다. 스타벅스 커피는 이렇게 맛이없지 않습니다. 문의를 드렸는데도 불구하고 맛이 개선되지 않습니다. 이런 커피는 돈을주고 사먹을 수가 없습니다. 점원분들은 정상적으로 레시피데로 만들어주시는듯 합니다. 다만 커피맛이 에스프레소 샷이라고하기에는 너무 연한맛이 납니다.', '직원분들 매우 친절하시고 매장 깔끔해서 좋습니다. 주차공간이 부족한 게 다소 아쉽지만 본사가 해결할 문제일 듯 하네요. 일산 시내에 있는 곳보다는 이곳을 찾게 됩니다. 지도가 업데이트 안 되어 나와있지는 않네요']	['5', '1', '5']	['2019.05.20.', '2019.01.01.', '']
28	스타벅스 강동구청DT점	서울 강동구 성내로 32	(지번) 성내동 550	4.0	https://place.map.kakao.com/1255094197#review	5	['좋아요', '동네에 스벅 있어서 좋음. 그리고 서비스 좋고 자리 많고 위생적임.', '오픈한지 얼마 되지 않은 매장이라 깔끔함', '위치애매함. 그닥 좋은 이미지를 못받음.', '굿']	['4', '5', '5', '1', '5']	['2020.06.03.', '2020.04.05.', '2020.02.26.', '2020.02.03.', '2019.09.18.']
29	스타벅스 강동암사DT점	서울 강동구 고덕로 43	(지번) 암사동 441-12	3.1	https://place.map.kakao.com/1749096990#review	7	['위치 특성상 가족분들이 많고 좀 시끄럽다 .. 이 건물 전반적으로 층고가 높은데 소리나 꽤나 울려 힘들다. 커피맛도 뭐 그럭저럭', 'DT 도착해서 픽업까지 40분 기다렸음 -_- 믿기 어려울 정도로 느림... =_=;;   진입하면 중간에 주문 취소하고 빠질 길이 아예 없어서 더 문제였음 ㄷ ㄷ ㄷ ', '불친절한 여자직원 있어요. 주문할 때 표정이 짜증난 표정입니다.', '파트너 써니 라는분 말투 서비스 가 별루 전체적으로 분위기 시끄러워서 안오거나 자주 안올듯', '다른 스타벅스에 비해 커피맛도 좋고 균일해요 좌석도 널널하고 나름 깨끗해요 회전율이 좋은듯 직원들도 친절해요 인사도 잘하고 좋은 지점이에요 ', '최고예요', '암사동 첫 스벅.. 주차는 5대밖에 안됨. 갔다가 실내는 들어가보지도 못함.']	['4', '1', '2', '1', '5', '5', '4']	['2020.04.28.', '2020.01.25.', '2019.12.19.', '2019.07.17.', '2019.05.31.', '2019.05.26.', '2019.03.31.']
30	스타벅스 시흥대야DT점	경기 시흥시 뱀내장터로 27	(지번) 대야동 501-3	0.0	https://place.map.kakao.com/579596381#review	0	[]	[]	[]
31	스타벅스 고양DT점	경기 고양시 덕양구 호국로 1775	(지번) 고양동 568	4.3	https://place.map.kakao.com/27323213#review	12	['이동네 핫플레이스', '좋아요']	['5', '4']	['2019.05.22.', '2017.09.29.']
32	스타벅스 인천간석DT점	인천 남동구 경원대로 974	(지번) 간석동 617-6	2.3	https://place.map.kakao.com/1479630627#review	11	['커피를 실수로 엎어서 너무 죄송했는데 직원분께 말씀드리니 친절하게 치워주시고 거기다 생각도 못했던 커피까지 다시 갔다주셔서 너무 감사했습니다 ㅠㅠ', '직원이 너무 불친절하군요.', '아메리카노에서 탄 맛이 많이 나는 거 같다  생각했는데 저만 그렇게 생각한 게 아닌가봐요 ㅠㅠ', '직원들 친절이 좀 아쉽네요..', '라떼는 우유맛밖에 안나요 커피맛 나만 이상한줄 ', '일부 직원분들 조금만 친절했으면 좋겠어요 ㅎ', '신세계지하 스벅에이어서 여기도 탄맛 아메리카노네요. 왜 지점마다 맛없는데가 있는걸까요..ㅡㅡ', '아메리카노에서 많이 탄맛이 나요~~ 기술이 없는건지 맛없네요,,, 관계자분 좀 비싼커피값답게 잘 만들어주세요 ㅠ', '최고예요', '덕분에 아침에 회사에 20분 지각했습니다. 버스차선쪽 길이 완전 막혀서 전 버스정류장이 아닌 그 왼쪽 차선에서 내렸습니다. 덕분입니다 ^^']	['5', '1', '2', '2', '1', '3', '1', '1', '5', '1']	['2020.04.03.', '2020.04.02.', '2020.01.15.', '2019.05.14.', '2019.05.10.', '2019.04.16.', '2018.09.25.', '2018.05.26.', '2017.09.25.', '']
33	스타벅스 김포풍무DT점	경기 김포시 풍무로 45-1	(지번) 풍무동 620-1	4.6	https://place.map.kakao.com/23619799#review	8	['2,3년전에 비하면 직원들이 너무 많이 바뀌었는데 난 딱 2년전까지가 아주 굿이였음. 지금은 너무 신참내기들이 많고 뭘물어봐도 나보다 더 모름..', '최고예요 ', '최고예요', '최고예요', '여기 직원들 커피 잘 내림. 진짜... 내가 신촌이나 다른데서 먹는것보다 이상하게 여기 커피가 더 맛있음. 그리고 직원분들이 매우 친절함. 난 풍무동 주민임. ㅎㅎ 맨날맨날 커피 사먹는당. 히히', '아메리카노 맛있음 DT점이라 편함... 직원들마다 샷에차이가 있지만 대부분 잘내리는편임... 일부로 돌아서 들렸다감... ', '집 가까이있어서 좋다. 드라이브 쓰루. 의자 테이블이 많다.']	['3', '5', '5', '5', '5', '5', '5']	['2019.12.08.', '2017.09.27.', '2017.09.26.', '2017.08.29.', '', '', '']
34	스타벅스 풍무역DT점	경기 김포시 김포대로 657	(지번) 풍무동 326-4	4.4	https://place.map.kakao.com/735274644#review	0	[]	[]	[]
35	스타벅스 일산애니골DT점	경기 고양시 일산동구 무궁화로 300	(지번) 풍동 609	4.3	https://place.map.kakao.com/883061835#review	3	['2층에서 밖을 보면서...', '파트너분들 친절해서 좋아요 !!! 최고 ', '친절한 파트너님들 ~  ']	['4', '5', '4']	['2020.04.26.', '2020.04.05.', '2020.03.10.']
36	스타벅스 인천서구청DT점	인천 서구 서곶로 277	(지번) 심곡동 248-6	2.5	https://place.map.kakao.com/25115123#review	8	['개불친절. 기본 메뉴얼도 숙지 못한 듯. 아직도 기분 나쁘다. 스벅에서..아니 모든 카페를 통틀어서 이렇게 기분 나쁘다고 느낀 적은 이번이 처음임 진짜 동네 구멍 카페도 이정도로 불친절 하지 않을거에요^^ 근데 하다 못해 서비스를 중시하는 스벅에서 불친절?ㅎㅎ 평가 보니 저만 그렇게 느끼는 게 아니였군요. 알바 교육 좀 잘 시키세요. 고객센터에 글 적고도 ...', '주차요원 정말 짜증 드라이브뜨루 익숙하지않아서 빠르게 픽업가려니까 주차요금내라고 그럽니다 (말투도 완전...가보시면 압니다..)', '사람들이 너무 많아요. 주차장이 드라이브쓰루경로랑 같이 있어서 비좁고요. 그래도 가요 근방에 스타벅스는 이곳 한 곳뿐.', '불친절', '좋아요', '교통이 편리하고 아늑해요', '좋아요']	['1', '1', '2', '1', '4', '4', '4']	['2019.11.12.', '2019.11.12.', '2019.11.05.', '2019.10.20.', '2018.08.22.', '2017.09.27.', '2017.09.25.']
37	스타벅스 리버사이드팔당DTR점	경기 남양주시 와부읍 경강로 772	(지번) 와부읍 도곡리 504-15	3.0	https://place.map.kakao.com/2131363102#review	77	"['뷰가 환상~ 2층과 옥상 모두 강가를 바라볼수 있도록 의자가 놓여져있고 자리선정은 치열합니다ㅋㅋ (잘보이는 자리 못앉음....ㅋㅋ)하지만 1층 야외 잔디밭은 널널해서 날만 덥지 않으면 밖에서 바람맞으며 노을보면 되어요. 통창으로 노을을 맘껏볼수있는 스벅이라니 참 매력적 이었습니다~~', '여기가 평점이 안좋은이유는 사람이많아서 ㅋㅋㅋㅋ.     서비스는 친절함!!', '좁고시끄럽고 도저히 안에서 뭘못해서  강제테이크아웃함', '경치 좋고 주차장 넓으나 건물, 좌석수에 비해 사람이 너므 많다... 일하시는 분들 힘들 듯', '매장 안에서 마실곳이 너무 없네요 사람많고 정신없고 도떼기시장 같네요 두번은 가고싶지 않은곳', '으아ㅏ아ㅏ 사람너어어어무많아 미어터져요ㅠㅠㅠ 주문을해도 자리가없어서 무서워서 못가겠음 ㅠㅠ ', '경치 좋고, 주차장 넓지만, 앉을 좌석이 없어요. 통로도 무지 좁아서 걸어다니기 불편하고요. 앉아서 마실 곳은 2층 한 곳 밖에 없습니다. 무슨 이유인진 모르겠지만 사람이 아무리 미어터져도 3층은 오픈을 안 하더라고요. 암튼 이 매장은 드라이브뚜루로 사가려해도 한참 걸리고, 매장에 들어가 마시려고 하면 자리가 없으니, 아예 아침 일찍 가거나 주말을 피해 가...', '다신 안와  좁아터짐  무엇을 상상하던 그 이하  꼭 오시겠다면 매장 밖 벤츠에서 드세요  매장은 너무 좁아서 겨우 자리잡고 앉았는데  사람들이 의자 자꾸 발로 차면서 자리찾아 다니고ㅠㅠ 매장 바닥은 구석구석 너무 더러움 힐링하러 왔다가 화병 얻어서 가', '여긴 정말 대책없이 만들어 놓음 자리 좁고 서비스 엉망이고 테이크아웃 아니면 답이 없음 뷰만 좋으면 뭐합니까 매장내 시스템 정리가 안되서 오는 사람들 짜증만 유발하는데', '주차장에 비해 매장이 너무 좁아요 ㅋㅋ 진짜 심하게 좁음.. 한층짜리... 경치는 그냥 리버뷰고  주차하는데 30분 걸렸는데 결국 못먹고 나갔음', '뷰 좋은 스타벅스 손님이 많은데 테이블이 너무작고  낮아서 불편하지만  주차장은 넓어요  경치가좋아서 가는거라면 혹시 ~~ㅋㅋㅋ', '경치좋은 스타벅스! 근데 평일 낮에도 자리잡기가 힘들다는 단점이...', '집근처 차로 3분거리.. 출근 시간에도 DT 이용하는 사람들 꽤 되고 퇴근할때 보면  사람들 미어 터지고 주말엔 장난 아닙니다 ㅋ  집에 놀러온  친구나 친척들 때문에 몇번 가봤지만 진짜 매장이 도깨비 시장이 따로 없네요 정신 없어서 걍 테이크아웃해서 한강가서 마셨는데 커피도 겁나 맛없고 ㅋㅋ 다시는 가고 싶지 않은 곳 입니다. .  여기 왜케 사람 많은지...', '사람 많지만 좋아요', '[남양주] 스타벅스 리버사이드팔당DT R점 (남한강변) - 아쉬운 공간 - 사람 많고 공간은 좁다. 괜찮은 의자와 책상이 드물다. 3층 전망대는 잠겨있다. 뷰는 생각보다 앙상하다(아스팔트 아파트에 질식. 고요한 강)', '강이 가까이에 보인다는 점과 주차장이 넓은 점 외에는 모든 것이 단점임.  매장의 상당 부분을 음료 만드는 공간을 채웠고 테이블은 몇개 없다.  창가석 자리 외에는 따로 메리트가 없음', '매장 위치만 고려할때는 높은점수가 가능하겠으나 몹시좁고 붐빈다 평일 방문임에도 창가 자리는 고사하고 일반자리도 없어 잠시 기다린끝에 겨우 앉았다 따뜻라떼 마셨는데 맛없다 여기 리저브매장 인데... 평일 아침일찍 가는게 아니면 추천하기 어렵다', '주차요원 불친절 욕하지마세요', '자리가 너무 없고, 매장이 굉장히 소란스러움', '별로예요, 2019 08 25까지는... ', '좋아요', '위치가 좋아 한번 가보는. 좁고 시끄러움. ', '미어터짐..그러다보니 자리 정리안되어있는건 예삿일이고, 시끄럽고 사람들끼리 부딪치고.. 공간을 넓힐수없다면 자리배열이라도 좀 다시 해주시는게 어떠신지..고객도 점원도 힘들어보이더라..', '너무 작음. 시장통임', ""Rude staffs. Worst Starbucks I've been in Korea"", '뷰가 환상~ 2층과 옥상 모두 강가를 바라볼수 있도록 의자가 놓여져있고 자리선정은 치열합니다ㅋㅋ (잘보이는 자리 못앉음....ㅋㅋ)하지만 1층 야외 잔디밭은 널널해서 날만 덥지 않으면 밖에서 바람맞으며 노을보면 되어요. 통창으로 노을을 맘껏볼수있는 스벅이라니 참 매력적 이었습니다~~', '여기가 평점이 안좋은이유는 사람이많아서 ㅋㅋㅋㅋ.     서비스는 친절함!!', '좁고시끄럽고 도저히 안에서 뭘못해서  강제테이크아웃함', '경치 좋고 주차장 넓으나 건물, 좌석수에 비해 사람이 너므 많다... 일하시는 분들 힘들 듯', '매장 안에서 마실곳이 너무 없네요 사람많고 정신없고 도떼기시장 같네요 두번은 가고싶지 않은곳', '뷰 좋은 스타벅스 손님이 많은데 테이블이 너무작고  낮아서 불편하지만  주차장은 넓어요  경치가좋아서 가는거라면 혹시 ~~ㅋㅋㅋ', '경치좋은 스타벅스! 근데 평일 낮에도 자리잡기가 힘들다는 단점이...', '집근처 차로 3분거리.. 출근 시간에도 DT 이용하는 사람들 꽤 되고 퇴근할때 보면  사람들 미어 터지고 주말엔 장난 아닙니다 ㅋ  집에 놀러온  친구나 친척들 때문에 몇번 가봤지만 진짜 매장이 도깨비 시장이 따로 없네요 정신 없어서 걍 테이크아웃해서 한강가서 마셨는데 커피도 겁나 맛없고 ㅋㅋ 다시는 가고 싶지 않은 곳 입니다. .  여기 왜케 사람 많은지...', '사람 많지만 좋아요', '[남양주] 스타벅스 리버사이드팔당DT R점 (남한강변) - 아쉬운 공간 - 사람 많고 공간은 좁다. 괜찮은 의자와 책상이 드물다. 3층 전망대는 잠겨있다. 뷰는 생각보다 앙상하다(아스팔트 아파트에 질식. 고요한 강)', '강이 가까이에 보인다는 점과 주차장이 넓은 점 외에는 모든 것이 단점임.  매장의 상당 부분을 음료 만드는 공간을 채웠고 테이블은 몇개 없다.  창가석 자리 외에는 따로 메리트가 없음', '매장 위치만 고려할때는 높은점수가 가능하겠으나 몹시좁고 붐빈다 평일 방문임에도 창가 자리는 고사하고 일반자리도 없어 잠시 기다린끝에 겨우 앉았다 따뜻라떼 마셨는데 맛없다 여기 리저브매장 인데... 평일 아침일찍 가는게 아니면 추천하기 어렵다', '주차요원 불친절 욕하지마세요', '자리가 너무 없고, 매장이 굉장히 소란스러움', '별로예요, 2019 08 25까지는... ', '좋아요', '위치가 좋아 한번 가보는. 좁고 시끄러움. ', '미어터짐..그러다보니 자리 정리안되어있는건 예삿일이고, 시끄럽고 사람들끼리 부딪치고.. 공간을 넓힐수없다면 자리배열이라도 좀 다시 해주시는게 어떠신지..고객도 점원도 힘들어보이더라..', '너무 작음. 시장통임', ""Rude staffs. Worst Starbucks I've been in Korea"", '뷰가 환상~ 2층과 옥상 모두 강가를 바라볼수 있도록 의자가 놓여져있고 자리선정은 치열합니다ㅋㅋ (잘보이는 자리 못앉음....ㅋㅋ)하지만 1층 야외 잔디밭은 널널해서 날만 덥지 않으면 밖에서 바람맞으며 노을보면 되어요. 통창으로 노을을 맘껏볼수있는 스벅이라니 참 매력적 이었습니다~~', '여기가 평점이 안좋은이유는 사람이많아서 ㅋㅋㅋㅋ.     서비스는 친절함!!', '좁고시끄럽고 도저히 안에서 뭘못해서  강제테이크아웃함', '경치 좋고 주차장 넓으나 건물, 좌석수에 비해 사람이 너므 많다... 일하시는 분들 힘들 듯', '매장 안에서 마실곳이 너무 없네요 사람많고 정신없고 도떼기시장 같네요 두번은 가고싶지 않은곳', '뷰 좋은 스타벅스 손님이 많은데 테이블이 너무작고  낮아서 불편하지만  주차장은 넓어요  경치가좋아서 가는거라면 혹시 ~~ㅋㅋㅋ', '경치좋은 스타벅스! 근데 평일 낮에도 자리잡기가 힘들다는 단점이...', '집근처 차로 3분거리.. 출근 시간에도 DT 이용하는 사람들 꽤 되고 퇴근할때 보면  사람들 미어 터지고 주말엔 장난 아닙니다 ㅋ  집에 놀러온  친구나 친척들 때문에 몇번 가봤지만 진짜 매장이 도깨비 시장이 따로 없네요 정신 없어서 걍 테이크아웃해서 한강가서 마셨는데 커피도 겁나 맛없고 ㅋㅋ 다시는 가고 싶지 않은 곳 입니다. .  여기 왜케 사람 많은지...', '사람 많지만 좋아요', '[남양주] 스타벅스 리버사이드팔당DT R점 (남한강변) - 아쉬운 공간 - 사람 많고 공간은 좁다. 괜찮은 의자와 책상이 드물다. 3층 전망대는 잠겨있다. 뷰는 생각보다 앙상하다(아스팔트 아파트에 질식. 고요한 강)', '강이 가까이에 보인다는 점과 주차장이 넓은 점 외에는 모든 것이 단점임.  매장의 상당 부분을 음료 만드는 공간을 채웠고 테이블은 몇개 없다.  창가석 자리 외에는 따로 메리트가 없음', '매장 위치만 고려할때는 높은점수가 가능하겠으나 몹시좁고 붐빈다 평일 방문임에도 창가 자리는 고사하고 일반자리도 없어 잠시 기다린끝에 겨우 앉았다 따뜻라떼 마셨는데 맛없다 여기 리저브매장 인데... 평일 아침일찍 가는게 아니면 추천하기 어렵다', '주차요원 불친절 욕하지마세요', '자리가 너무 없고, 매장이 굉장히 소란스러움', '별로예요, 2019 08 25까지는... ', '좋아요', '위치가 좋아 한번 가보는. 좁고 시끄러움. ', '미어터짐..그러다보니 자리 정리안되어있는건 예삿일이고, 시끄럽고 사람들끼리 부딪치고.. 공간을 넓힐수없다면 자리배열이라도 좀 다시 해주시는게 어떠신지..고객도 점원도 힘들어보이더라..', '너무 작음. 시장통임', ""Rude staffs. Worst Starbucks I've been in Korea"", '뷰가 환상~ 2층과 옥상 모두 강가를 바라볼수 있도록 의자가 놓여져있고 자리선정은 치열합니다ㅋㅋ (잘보이는 자리 못앉음....ㅋㅋ)하지만 1층 야외 잔디밭은 널널해서 날만 덥지 않으면 밖에서 바람맞으며 노을보면 되어요. 통창으로 노을을 맘껏볼수있는 스벅이라니 참 매력적 이었습니다~~', '여기가 평점이 안좋은이유는 사람이많아서 ㅋㅋㅋㅋ.     서비스는 친절함!!', '좁고시끄럽고 도저히 안에서 뭘못해서  강제테이크아웃함', '경치 좋고 주차장 넓으나 건물, 좌석수에 비해 사람이 너므 많다... 일하시는 분들 힘들 듯', '매장 안에서 마실곳이 너무 없네요 사람많고 정신없고 도떼기시장 같네요 두번은 가고싶지 않은곳', '뷰 좋은 스타벅스 손님이 많은데 테이블이 너무작고  낮아서 불편하지만  주차장은 넓어요  경치가좋아서 가는거라면 혹시 ~~ㅋㅋㅋ', '경치좋은 스타벅스! 근데 평일 낮에도 자리잡기가 힘들다는 단점이...', '집근처 차로 3분거리.. 출근 시간에도 DT 이용하는 사람들 꽤 되고 퇴근할때 보면  사람들 미어 터지고 주말엔 장난 아닙니다 ㅋ  집에 놀러온  친구나 친척들 때문에 몇번 가봤지만 진짜 매장이 도깨비 시장이 따로 없네요 정신 없어서 걍 테이크아웃해서 한강가서 마셨는데 커피도 겁나 맛없고 ㅋㅋ 다시는 가고 싶지 않은 곳 입니다. .  여기 왜케 사람 많은지...', '사람 많지만 좋아요', '[남양주] 스타벅스 리버사이드팔당DT R점 (남한강변) - 아쉬운 공간 - 사람 많고 공간은 좁다. 괜찮은 의자와 책상이 드물다. 3층 전망대는 잠겨있다. 뷰는 생각보다 앙상하다(아스팔트 아파트에 질식. 고요한 강)', '강이 가까이에 보인다는 점과 주차장이 넓은 점 외에는 모든 것이 단점임.  매장의 상당 부분을 음료 만드는 공간을 채웠고 테이블은 몇개 없다.  창가석 자리 외에는 따로 메리트가 없음', '매장 위치만 고려할때는 높은점수가 가능하겠으나 몹시좁고 붐빈다 평일 방문임에도 창가 자리는 고사하고 일반자리도 없어 잠시 기다린끝에 겨우 앉았다 따뜻라떼 마셨는데 맛없다 여기 리저브매장 인데... 평일 아침일찍 가는게 아니면 추천하기 어렵다', '주차요원 불친절 욕하지마세요', '자리가 너무 없고, 매장이 굉장히 소란스러움', '별로예요, 2019 08 25까지는... ']"	['5', '5', '1', '3', '2', '2', '3', '2', '1', '1', '3', '4', '1', '5', '2', '2', '3', '1', '2', '1', '4', '1', '1', '1', '1', '5', '5', '1', '3', '2', '3', '4', '1', '5', '2', '2', '3', '1', '2', '1', '4', '1', '1', '1', '1', '5', '5', '1', '3', '2', '3', '4', '1', '5', '2', '2', '3', '1', '2', '1', '4', '1', '1', '1', '1', '5', '5', '1', '3', '2', '3', '4', '1', '5', '2', '2', '3', '1', '2', '1']	['2020.06.15.', '2020.05.31.', '2020.05.18.', '2020.04.19.', '2020.04.13.', '2020.03.08.', '2020.03.07.', '2020.01.25.', '2020.01.11.', '2020.01.01.', '2019.12.04.', '2019.11.28.', '', '2019.10.12.', '2019.09.30.', '2019.09.22.', '2019.09.19.', '2019.09.15.', '2019.09.13.', '2019.08.25.', '2019.08.21.', '2019.08.14.', '2019.08.12.', '2019.08.09.', '2019.08.09.', '2020.06.15.', '2020.05.31.', '2020.05.18.', '2020.04.19.', '2020.04.13.', '2019.12.04.', '2019.11.28.', '', '2019.10.12.', '2019.09.30.', '2019.09.22.', '2019.09.19.', '2019.09.15.', '2019.09.13.', '2019.08.25.', '2019.08.21.', '2019.08.14.', '2019.08.12.', '2019.08.09.', '2019.08.09.', '2020.06.15.', '2020.05.31.', '2020.05.18.', '2020.04.19.', '2020.04.13.', '2019.12.04.', '2019.11.28.', '', '2019.10.12.', '2019.09.30.', '2019.09.22.', '2019.09.19.', '2019.09.15.', '2019.09.13.', '2019.08.25.', '2019.08.21.', '2019.08.14.', '2019.08.12.', '2019.08.09.', '2019.08.09.', '2020.06.15.', '2020.05.31.', '2020.05.18.', '2020.04.19.', '2020.04.13.', '2019.12.04.', '2019.11.28.', '', '2019.10.12.', '2019.09.30.', '2019.09.22.', '2019.09.19.', '2019.09.15.', '2019.09.13.', '2019.08.25.']
